Id,PID,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemod/Add,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SalePrice,HouseAge,TotalArea,QualMetric,TotalBaths,PorchArea,Neighborhood_Edwards,Neighborhood_IDOTRR,Neighborhood_NAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_Somerst,Neighborhood_StoneBr,MSSubClass_30,MSSubClass_50,MSSubClass_60,mansion,SalePriceLog
878,907290180,120,RM,,4435,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,4.0,3,PConc,4.0,3.0,3.0,6.0,685.0,1.0,0.0,163.0,848.0,GasA,5.0,1,SBrkr,848,0,0,848,1.0,0.0,1,0,1,1,4.0,4,Typ,0,Attchd,2003.0,3.0,2.0,420.0,3.0,3.0,Y,140,0,0,0,0,0,0,6,2009,WD ,144000,16,1397.530024,13.132398,2.0,140,0,0,0,0,0,0,0,0,0,0,0,0,11.877568578558138
1548,910202100,30,RM,,5890,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,6,8,1930,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4.0,4,BrkTil,3.0,3.0,3.0,5.0,538.0,1.0,0.0,278.0,816.0,GasA,5.0,1,SBrkr,816,0,0,816,0.0,0.0,1,0,2,1,3.0,5,Typ,0,Detchd,2002.0,1.0,1.0,432.0,3.0,3.0,Y,0,0,96,0,0,0,0,6,2008,WD ,120500,89,1362.9024479999998,11.761755,1.0,96,0,1,0,0,0,0,0,0,1,0,0,0,11.699405031912846
841,907135040,20,RL,112.0,10859,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,3.0,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1097.0,1097.0,GasA,5.0,1,SBrkr,1097,0,0,1097,0.0,0.0,1,1,3,1,3.0,6,Typ,0,Attchd,1995.0,1.0,2.0,672.0,3.0,3.0,Y,392,64,0,0,0,0,0,6,2009,WD ,145000,25,1891.5628510000001,10.927709,1.5,456,0,0,0,0,0,0,0,0,0,0,0,0,11.884489021402711
1621,527126030,120,RL,41.0,5330,Pave,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2000,2000,Gable,CompShg,CemntBd,CmentBd,None,0.0,4.0,3,PConc,4.0,3.0,3.0,6.0,1196.0,1.0,0.0,298.0,1494.0,GasA,5.0,1,SBrkr,1652,0,0,1652,1.0,0.0,2,0,2,1,5.0,6,Typ,0,Attchd,2000.0,2.0,2.0,499.0,3.0,3.0,Y,96,48,0,0,0,0,0,8,2007,WD ,251000,19,2415.6054560000002,15.425148,3.0,144,0,0,0,0,0,0,0,1,0,0,0,0,12.43320821811392
218,905101310,90,RL,72.0,10778,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,4,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,None,0.0,3.0,3,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1768.0,1768.0,GasA,3.0,0,SBrkr,1768,0,0,1768,0.0,0.0,2,0,4,2,3.0,8,Typ,0,,,,0.0,0.0,,,Y,0,0,0,0,0,0,0,4,2010,WD ,136500,51,2344.302584,9.449195,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.824079893607152
1504,908204160,90,RL,74.0,6845,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,5,1955,1955,Gable,CompShg,WdShing,Wd Shng,BrkCmn,58.0,3.0,3,Slab,,,,,0.0,,0.0,0.0,0.0,GasA,3.0,0,FuseF,1152,0,0,1152,0.0,0.0,2,0,2,2,3.0,6,Typ,0,,,,0.0,0.0,,,N,0,0,0,0,0,0,0,7,2008,WD ,82500,64,802.987776,,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.320553572322773
946,912251110,30,I (all),109.0,21780,Grvl,Reg,Lvl,NoSewr,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,2,4,1910,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2.0,2,CBlock,,,,,0.0,,0.0,0.0,0.0,GasA,3.0,0,FuseA,810,0,0,810,0.0,0.0,1,0,1,1,3.0,4,Min1,0,Detchd,1975.0,1.0,1.0,280.0,3.0,3.0,N,119,24,0,0,0,0,0,3,2009,ConLD,57625,109,746.67638,,1.0,143,0,1,0,0,0,0,0,0,1,0,0,0,10.96171178029895
455,528175050,120,RL,80.0,10307,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,176.0,4.0,3,PConc,4.0,3.0,1.0,6.0,876.0,1.0,0.0,474.0,1350.0,GasA,5.0,1,SBrkr,1358,0,0,1358,1.0,0.0,2,0,2,1,4.0,6,Typ,1,Attchd,2008.0,2.0,2.0,484.0,3.0,3.0,Y,192,26,0,0,0,0,0,5,2009,WD ,212500,12,2110.357034,13.932604999999999,3.0,218,0,0,0,0,1,0,0,0,0,0,0,0,12.266697267346608
2906,923203090,120,RM,32.0,4500,Pave,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,Twnhs,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,116.0,3.0,3,PConc,5.0,3.0,1.0,6.0,897.0,1.0,0.0,319.0,1216.0,GasA,5.0,1,SBrkr,1216,0,0,1216,1.0,0.0,2,0,2,1,3.0,5,Typ,0,Attchd,1998.0,1.0,2.0,402.0,3.0,3.0,Y,0,125,0,0,0,0,0,5,2006,WD ,164000,21,1873.779548,12.406223,3.0,125,0,0,0,0,0,0,0,0,0,0,0,0,12.007621706806335
2878,910226060,50,RM,75.0,9060,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,5,1957,1957,Gable,CompShg,MetalSd,MetalSd,BrkFace,327.0,3.0,3,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,967.0,967.0,GasA,4.0,1,SBrkr,967,671,0,1638,0.0,0.0,2,0,4,1,4.0,6,Typ,0,Detchd,1957.0,1.0,1.0,384.0,3.0,3.0,Y,0,21,0,0,0,0,0,4,2006,WD ,139000,62,1999.6223990000003,11.741945,2.0,21,0,1,0,0,0,0,0,0,0,1,0,0,11.842229212112828
1173,533217050,160,FV,24.0,2160,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,212.0,4.0,3,PConc,4.0,3.0,1.0,4.0,510.0,1.0,0.0,90.0,600.0,GasA,5.0,1,SBrkr,624,628,0,1252,1.0,0.0,2,1,2,1,4.0,4,Typ,0,Detchd,1999.0,1.0,2.0,462.0,3.0,3.0,Y,0,48,0,0,0,0,0,3,2008,WD ,160000,20,1550.471316,13.932604999999999,3.5,48,0,0,0,0,0,0,1,0,0,0,0,0,11.982929094215963
985,923276260,85,RL,70.0,7669,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,6,1992,1993,Gable,CompShg,HdBoard,Wd Shng,None,0.0,3.0,3,PConc,4.0,3.0,3.0,6.0,718.0,2.0,110.0,0.0,828.0,GasA,3.0,1,SBrkr,883,0,0,883,1.0,0.0,1,0,2,1,3.0,5,Typ,1,Detchd,1998.0,1.0,2.0,698.0,3.0,3.0,Y,100,32,0,0,0,0,0,6,2009,WD ,149000,27,1590.122914,10.927709,2.0,132,0,0,0,0,0,0,0,0,0,0,0,0,11.911701584927597
975,923225490,20,RL,62.0,9858,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,HdBoard,HdBoard,None,0.0,3.0,3,CBlock,3.0,3.0,1.0,4.0,510.0,1.0,0.0,354.0,864.0,GasA,3.0,1,SBrkr,874,0,0,874,1.0,0.0,1,0,3,1,3.0,5,Typ,0,Attchd,1968.0,2.0,1.0,288.0,3.0,3.0,Y,33,0,0,0,0,0,600,11,2009,WD ,130000,51,1339.880172,10.249402,2.0,33,0,0,0,0,0,0,0,0,0,0,0,0,11.77528972943772
202,903425110,70,RM,50.0,10300,Pave,IR1,Bnk,AllPub,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,2Story,7,6,1921,1950,Gable,CompShg,Stucco,Stucco,None,0.0,3.0,3,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,576.0,576.0,GasA,4.0,1,SBrkr,902,808,0,1710,0.0,0.0,2,0,3,1,3.0,9,Typ,0,Detchd,1990.0,1.0,2.0,480.0,3.0,3.0,Y,12,11,64,0,0,0,0,4,2010,WD ,140000,98,1866.32538,11.849816,2.0,87,0,0,0,0,0,1,0,0,0,0,0,0,11.84939770159144
528,528480170,20,FV,65.0,8125,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,BrkFace,288.0,4.0,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1836.0,1836.0,GasA,5.0,1,SBrkr,1836,0,0,1836,0.0,0.0,2,0,3,1,4.0,8,Typ,1,Attchd,2009.0,3.0,2.0,517.0,3.0,3.0,Y,0,175,0,0,0,0,0,10,2009,New,264500,11,2770.657658,14.732812,2.0,175,0,0,0,0,0,0,1,0,0,0,0,0,12.48559653028049
2579,535179050,20,RL,69.0,14850,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,3,CBlock,3.0,3.0,1.0,3.0,895.0,1.0,0.0,197.0,1092.0,GasA,3.0,1,FuseA,1092,0,0,1092,1.0,0.0,1,0,2,1,3.0,6,Typ,1,Attchd,1957.0,3.0,1.0,299.0,3.0,3.0,Y,268,0,0,0,122,0,0,5,2006,WD ,141000,62,1642.382326,10.249402,2.0,390,0,0,1,0,0,0,0,0,0,0,0,0,11.856515169360305
1841,533208040,120,FV,35.0,4274,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,,,4.0,3,PConc,4.0,3.0,1.0,6.0,1106.0,1.0,0.0,135.0,1241.0,GasA,5.0,1,SBrkr,1241,0,0,1241,1.0,0.0,1,1,1,1,4.0,4,Typ,0,Attchd,2007.0,3.0,2.0,569.0,3.0,3.0,Y,0,116,0,0,0,0,0,11,2007,New,199900,13,2015.5237129999998,13.932604999999999,2.5,116,0,0,0,0,0,0,1,0,0,0,0,0,12.205572520488492
591,534152120,20,RL,80.0,9650,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,360.0,3.0,3,CBlock,4.0,3.0,1.0,5.0,686.0,1.0,0.0,664.0,1350.0,GasA,3.0,1,SBrkr,1334,0,0,1334,0.0,1.0,2,0,2,1,3.0,6,Typ,1,Attchd,1977.0,2.0,2.0,630.0,3.0,3.0,Y,0,16,0,0,0,0,0,4,2009,WD ,167900,42,2188.567542,11.727916,2.5,16,0,0,0,0,0,0,0,0,0,0,0,0,12.031123843065632
1897,534425080,20,RL,,14585,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1960,1987,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,85.0,3.0,3,CBlock,3.0,3.0,1.0,4.0,594.0,3.0,219.0,331.0,1144.0,GasA,5.0,1,SBrkr,1429,0,0,1429,0.0,1.0,1,0,3,1,4.0,7,Typ,2,Attchd,1960.0,1.0,2.0,572.0,3.0,3.0,Y,216,110,0,0,0,0,0,6,2007,WD ,181900,59,2087.511942,11.741945,1.5,326,0,0,1,0,0,0,0,0,0,0,0,0,12.111212364506214
70,528458110,20,FV,75.0,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,36.0,4.0,3,PConc,4.0,3.0,3.0,6.0,1078.0,1.0,0.0,488.0,1566.0,GasA,5.0,1,SBrkr,1566,0,0,1566,1.0,0.0,2,0,3,1,4.0,7,Typ,0,Attchd,2008.0,2.0,2.0,750.0,3.0,3.0,Y,144,168,0,0,0,0,0,4,2010,WD ,262500,11,2564.160558,14.732812,3.0,312,0,0,0,0,0,0,1,0,0,0,0,0,12.478006361013815
590,534151120,60,RL,,13774,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,7,1977,1992,Hip,CompShg,HdBoard,HdBoard,BrkFace,283.0,3.0,4,PConc,4.0,3.0,1.0,6.0,432.0,1.0,0.0,476.0,908.0,GasA,5.0,1,SBrkr,1316,972,0,2288,0.0,0.0,1,2,4,1,4.0,8,Typ,2,Attchd,1977.0,2.0,2.0,520.0,3.0,3.0,Y,321,72,0,0,156,0,0,11,2009,WD ,230000,42,2504.027244,13.220458999999998,2.0,549,0,0,0,0,0,0,0,0,0,0,1,0,12.345834587905333
1172,533215080,120,FV,50.0,5119,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,60.0,4.0,3,PConc,5.0,3.0,3.0,6.0,1238.0,1.0,0.0,460.0,1698.0,GasA,5.0,1,SBrkr,1709,0,0,1709,1.0,0.0,2,0,2,1,4.0,5,Typ,1,Attchd,1999.0,3.0,2.0,506.0,3.0,3.0,Y,97,65,0,0,0,0,0,1,2008,CWD,328900,20,2588.1892119999998,16.211326,3.0,162,0,0,0,0,0,0,1,0,0,0,0,0,12.703509032177148
1714,528172070,20,RL,71.0,9254,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,4.0,3,PConc,4.0,3.0,1.0,6.0,119.0,1.0,0.0,1602.0,1721.0,GasA,5.0,1,SBrkr,1721,0,0,1721,1.0,0.0,2,0,3,1,4.0,7,Typ,0,Attchd,2005.0,2.0,2.0,554.0,3.0,3.0,Y,168,27,0,0,0,0,0,1,2007,WD ,232698,14,2642.2319030000003,14.732812,3.0,195,0,0,0,0,1,0,0,0,0,0,0,0,12.35749675449625
829,906380220,20,RL,95.0,10324,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,140.0,4.0,3,PConc,4.0,3.0,3.0,6.0,872.0,1.0,0.0,382.0,1254.0,GasA,5.0,1,SBrkr,1254,0,0,1254,1.0,0.0,2,0,2,1,4.0,5,Typ,0,Attchd,2008.0,2.0,3.0,810.0,3.0,3.0,Y,168,92,0,0,0,0,0,3,2009,WD ,221800,11,2189.476302,14.732812,3.0,260,0,0,0,0,0,0,0,0,0,0,0,0,12.309531353898404
1397,905227050,50,RL,63.0,8375,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1.5Fin,5,7,1941,1973,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,3,BrkTil,3.0,3.0,1.0,5.0,336.0,1.0,0.0,240.0,576.0,GasA,4.0,1,SBrkr,864,486,0,1350,1.0,0.0,1,1,2,1,4.0,6,Min1,0,2Types,1973.0,1.0,3.0,627.0,3.0,3.0,N,0,0,0,0,0,0,0,6,2008,WD ,152400,78,1710.98139,10.941737999999999,2.5,0,0,0,0,0,0,0,0,0,0,1,0,0,11.934263922234683
877,907290090,20,RL,75.0,9750,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,171.0,4.0,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1630.0,1630.0,GasA,5.0,1,SBrkr,1630,0,0,1630,0.0,0.0,2,0,3,1,4.0,6,Typ,1,Attchd,2000.0,1.0,2.0,451.0,3.0,3.0,Y,74,234,0,0,0,0,0,10,2009,WD ,213000,19,2454.59146,13.932604999999999,2.0,308,0,0,0,0,0,0,0,0,0,0,0,0,12.269047444691562
2477,531376050,60,RL,74.0,7632,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,96.0,4.0,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,784.0,784.0,GasA,5.0,1,SBrkr,831,754,0,1585,0.0,0.0,2,1,3,1,4.0,7,Typ,0,Attchd,2005.0,2.0,2.0,449.0,3.0,3.0,Y,100,77,0,0,0,0,0,3,2006,WD ,184900,14,1889.8536600000002,13.932604999999999,2.5,177,0,0,0,0,0,0,0,0,0,0,1,0,12.127570417375216
2871,909428110,190,RL,90.0,15750,Pave,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,2fmCon,1Story,5,5,1953,1953,Hip,CompShg,MetalSd,MetalSd,BrkFace,56.0,3.0,3,CBlock,3.0,3.0,2.0,4.0,841.0,1.0,0.0,324.0,1165.0,GasA,3.0,1,SBrkr,1336,0,0,1336,1.0,0.0,1,0,2,1,3.0,5,Typ,2,Attchd,1953.0,1.0,1.0,375.0,3.0,3.0,Y,0,0,0,0,0,0,0,6,2006,WD ,157000,66,1907.7916429999998,10.249402,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.964001084330445
2489,532353030,20,RL,,9240,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1962,2002,Hip,CompShg,HdBoard,HdBoard,None,0.0,3.0,3,CBlock,3.0,3.0,1.0,4.0,612.0,1.0,0.0,252.0,864.0,GasA,4.0,1,SBrkr,1211,0,0,1211,0.0,0.0,1,0,2,1,3.0,6,Min1,1,Detchd,1972.0,1.0,2.0,576.0,3.0,3.0,Y,161,0,0,0,0,0,0,3,2006,WD ,144000,57,1762.059738,10.249402,1.0,161,0,0,0,0,0,0,0,0,0,0,0,0,11.877568578558138
1655,527354050,20,RL,80.0,10400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1979,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,253.0,3.0,3,CBlock,4.0,3.0,1.0,6.0,903.0,1.0,0.0,356.0,1259.0,GasA,5.0,1,SBrkr,1353,0,0,1353,1.0,0.0,2,0,2,1,3.0,5,Typ,1,Attchd,1979.0,2.0,2.0,478.0,3.0,3.0,Y,240,141,0,0,0,0,0,8,2007,WD ,192350,40,2045.738049,11.727916,3.0,381,0,0,0,0,0,0,0,0,0,0,0,0,12.167071908180441
1891,534401120,20,RL,80.0,8800,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,6,1966,1966,Hip,CompShg,HdBoard,Plywood,BrkFace,202.0,3.0,3,CBlock,3.0,3.0,1.0,4.0,654.0,1.0,0.0,520.0,1174.0,GasA,5.0,1,SBrkr,1200,0,0,1200,0.0,1.0,2,0,3,1,3.0,6,Typ,1,Attchd,1966.0,2.0,2.0,440.0,3.0,3.0,Y,0,0,0,0,0,0,0,10,2007,CWD,163500,53,1860.92235,11.849816,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,12.004568269319446
1419,906204150,60,RL,86.0,11839,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1990,1990,Hip,CompShg,HdBoard,HdBoard,BrkFace,99.0,3.0,3,PConc,4.0,3.0,1.0,6.0,1085.0,1.0,0.0,390.0,1475.0,GasA,5.0,1,SBrkr,1532,797,0,2329,1.0,0.0,2,1,4,1,4.0,10,Typ,1,Attchd,1990.0,1.0,2.0,514.0,3.0,3.0,Y,192,121,0,0,0,0,0,5,2008,WD ,262280,29,2885.304657,13.220458999999998,3.5,313,0,0,0,0,0,0,0,0,0,0,1,0,12.477167914377556
1473,907405020,20,RL,70.0,9135,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,113.0,4.0,3,PConc,4.0,3.0,3.0,6.0,810.0,1.0,0.0,726.0,1536.0,GasA,5.0,1,SBrkr,1536,0,0,1536,1.0,0.0,2,0,3,1,4.0,7,Typ,0,Attchd,2002.0,2.0,2.0,532.0,3.0,3.0,Y,192,74,0,0,0,0,0,12,2008,WD ,214000,17,2382.622808,13.932604999999999,3.0,266,0,0,0,0,0,0,0,0,0,0,0,0,12.273731294003989
2868,909425120,20,RL,90.0,14115,Pave,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,7,1956,2004,Gable,CompShg,Stone,Stone,None,0.0,3.0,3,PConc,3.0,3.0,1.0,5.0,296.0,6.0,547.0,230.0,1073.0,GasA,5.0,1,SBrkr,1811,0,0,1811,0.0,0.0,1,0,2,1,5.0,6,Typ,1,Attchd,1956.0,3.0,2.0,470.0,3.0,3.0,Y,0,0,280,0,0,0,0,7,2006,WD ,230000,63,2242.799243,12.434281,1.0,280,0,0,0,0,0,0,0,0,0,0,0,0,12.345834587905333
1695,528108160,60,RL,109.0,14154,Pave,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,350.0,4.0,3,PConc,5.0,4.0,1.0,1.0,0.0,1.0,0.0,1063.0,1063.0,GasA,5.0,1,SBrkr,1071,1101,0,2172,0.0,0.0,2,1,3,1,4.0,9,Typ,1,Attchd,2006.0,2.0,3.0,947.0,3.0,3.0,Y,192,62,0,0,0,0,0,8,2007,New,280000,13,2798.319501,14.610911999999999,2.5,254,0,0,0,0,1,0,0,0,0,0,1,0,12.542544882151386
2244,911128010,20,C (all),65.0,6565,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,6,1957,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,3.0,3,CBlock,3.0,3.0,1.0,6.0,967.0,1.0,0.0,106.0,1073.0,GasA,4.0,1,FuseA,1073,0,0,1073,1.0,0.0,1,0,3,1,3.0,6,Typ,0,Detchd,1985.0,1.0,2.0,720.0,3.0,3.0,Y,0,444,0,0,0,0,0,8,2007,WD ,140000,62,1890.9526990000002,9.449195,2.0,444,0,1,0,0,0,0,0,0,0,0,0,0,11.84939770159144
169,535477020,60,RL,70.0,7700,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,6,5,1966,1966,Gable,CompShg,MetalSd,MetalSd,BrkFace,351.0,3.0,3,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,756.0,756.0,GasA,3.0,1,SBrkr,1051,788,0,1839,0.0,0.0,1,1,4,1,3.0,7,Typ,1,Attchd,1966.0,1.0,2.0,442.0,3.0,3.0,Y,0,124,216,0,0,0,0,6,2010,WD ,155000,53,2044.7395220000003,11.049609,1.5,340,0,0,1,0,0,0,0,0,0,0,1,0,11.951180395901384
2670,902456015,50,C (all),63.0,4761,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Unf,3,3,1918,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2.0,2,BrkTil,3.0,2.0,1.0,1.0,0.0,1.0,0.0,1020.0,1020.0,GasA,2.0,0,FuseP,1020,0,0,1020,0.0,0.0,1,0,2,1,2.0,5,Typ,0,,,,0.0,0.0,,,N,0,0,105,0,0,0,0,10,2006,ConLD,64500,101,1352.48226,7.244506,1.0,105,0,1,0,0,0,0,0,0,0,1,0,0,11.074420502783864
247,906204230,60,RL,87.0,12361,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,7,1993,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,85.0,4.0,4,PConc,4.0,3.0,1.0,6.0,860.0,1.0,0.0,86.0,946.0,GasA,5.0,1,SBrkr,964,838,0,1802,0.0,1.0,2,1,3,1,4.0,8,Typ,1,2Types,2000.0,2.0,4.0,1017.0,3.0,3.0,Y,450,92,0,0,0,0,0,5,2010,WD ,218000,26,2512.350116,13.132398,3.0,542,0,0,0,0,0,0,0,0,0,0,1,0,12.292250341771226
2137,907200250,80,RL,72.0,9720,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,7,1977,1977,Gable,CompShg,Plywood,VinylSd,BrkFace,51.0,3.0,3,CBlock,3.0,5.0,3.0,5.0,755.0,1.0,0.0,240.0,995.0,GasA,3.0,1,SBrkr,1009,0,0,1009,0.0,0.0,2,0,3,1,3.0,6,Typ,1,Detchd,1977.0,1.0,2.0,576.0,3.0,3.0,Y,0,0,0,0,0,0,0,6,2007,WD ,160000,42,1703.6472370000001,10.249402,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.982929094215963
1794,528456190,20,FV,72.0,8640,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4.0,3,PConc,4.0,3.0,1.0,6.0,24.0,1.0,0.0,1314.0,1338.0,GasA,5.0,1,SBrkr,1338,0,0,1338,0.0,0.0,2,0,3,1,4.0,6,Typ,0,Attchd,2007.0,2.0,2.0,598.0,3.0,3.0,Y,0,141,0,0,0,0,0,11,2007,New,208900,12,2162.999954,14.732812,2.0,141,0,0,0,0,0,0,1,0,0,0,0,0,12.249610947544657
